SegmentLengthRoundingMethod Property,1,,,Identifies the segment length rounding method
LadderCableTrayUnion enumeration member,1,,,
kOffice enumeration member,1,,,
AnnotationSymbol Class,1,,,This object represents a symbol of the Generic Annotation.
IsVisibleByDefault Property,1,,,Whether the workset is visible by default.
AreElementsValidForAssembly Method,1,,,Identifies if provided assembly members are valid.
MissingCurvesInInputLoop enumeration member,1,,,
MaxPipeSizeReached Property,1,,,Maximum pipe size diameter reached during sizing
Create Method,1,,,Creates a new ImageType element and loads the image into it.
CannotMirrorBoundaryCondition Property,1,,,Can't mirror Boundary Conditions
CableTrayRun Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
RoofTypeSet Methods,1,,,Removes every roof type from the set; rendering it empty.
GetGroupName Method,1,,,Gets the name of a group based on group index.
BuiltInFailures.GeometryFailures Properties,1,,,Cannot find closest points within lines.
Parameter Property,1,,,Retrieves a parameter from the element given an identifier.
Shade enumeration member,1,,,
DUT_KIP_FEET enumeration member,1,,,
RBS_ELEC_NUMBER_OF_POLES enumeration member,1,,,
CableTraySizeIterator Members,1,,,Releases all resources used by the CableTraySizeIterator
Item Property,1,,,Gets or sets an item at a specified index within the array.
PATH_REIN_END_HOOK_ORIENT_1_SLAB enumeration member,1,,,
DialogBoxData Methods,1,,,Causes the object to release immediately any resources it may be utilizing.
TranslationX Property,1,,,Fixity of translation along X.
REBAR_SHAPE_SPIRAL_BASE_FINISHING_TURNS enumeration member,1,,,
WinderStraightStepsNumberFailure Property,1,,,The current layout cannot allow the specified number of treads. Increase the length of the run leg in the model or reduce the value for Parallel Treads at Start or Parallel Treads at End.
ElementId enumeration member,1,,,
MEPBuildingConstructionSetIterator Members,1,,,For Internal Use Only.
ExporterIFCRegistry Class,1,,,Application level singleton that stores registered IFC exporters.
Convert Method,1,,,Converts the geometry stored in the external format into a collection of Revit geometry objects.
OperationCanceledException Methods,1,,,Determines whether the specified Object is equal to the current Object.
Parameter Property,1,,,Retrieves a parameter from the element given an identifier.
WorksetKindFilter Constructor (WorksetKind),1,,,Constructs a new instance of WorksetKindFilter filter to match worksets of the given WorksetKind.
ClearMaterialAspect Method,1,,,Removes an aspect from the material.
CannotCopyMassingWarn Property,1,,,A massing cannot be copied. Copy the elements within the massing instead.
EnergyAnalysisDetailModel Members,1,,,Creates a new energy analysis detailed model.
BadRailingsProfile Property,1,,,Rail profile must have one closed loop. Wrong profile will not be shown in profiles list for rail definition.
InvalidOpeningTypeConstruction enumeration member,1,,,
SetDown Property,1,,,The abbreviation of the Set Down (SD) string.
ModuleStatus Property,1,,,The module status.
BuiltInFailures.FluidFailures Members,1,,,Provides a container of all Revit built-in FailureDefinitionId instances.
ViewNavigationToolSettings Properties,1,,,The id of the assembly instance to which the element belongs.
SunAndShadowType Property,1,,,Identifies the type of the SunAndShadowSettings element.
OverallSize Property,1,,,The overall size of the fabrication part.
CADLinkType Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
CorrectionFactorSet Class,1,,,A set that contains correction factors.
GetAllFabricationConnectorDefinitions Method,1,,,Gets fabrication connector identifiers from the fabrication configuration; filtered by shape and domain.
MultipleDominatingMullions Property,1,,,Multiple dominating mullions on a grid face may cause ambiguous automatic adjustment of margins.
GetUnits Method,1,,,Gets units.
ExternalResourceLoadContext Members,1,,,Indicates whether the document requesting the external resource has a defined ModelPath.
SetWorkPlane enumeration member,1,,,
LoadName Property,1,,,Get/Set the LoadName of the Electrical System.
NewMechanicalSystem Method,1,,,Creates a new MEP mechanical system element.
TagHeadPosition Property,1,,,The position of the tag's head.
IMPORT_ADT_COMPONENTS_DESC enumeration member,1,,,
NewRoom Method (Room; PlanCircuit),1,,,Creates a new room within the confines of a plan circuit; or places an unplaced room within the confines of the plan circuit.
IFC_TYPE_GUID enumeration member,1,,,
ValueParsingOptions Members,1,,,Creates a new ValueParsingOptions object with default settings.
CannotCreateMullion Property,1,,,Can't create Mullion.
BaseDirection Property,1,,,The base direction.
FamilyId Property,1,,,The family id.
Dispose Method,1,,,Releases all resources used by the RevitLinkOperations
IMPORT_ADT_ENTITY_STYLE enumeration member,1,,,
Dispose Method,1,,,Releases all resources used by the DockablePaneState
UST_COLON_10 enumeration member,1,,,
Dispose Method,1,,,Releases all resources used by the PartMakerMethodToDivideVolumes
GetLevelInfo Method,1,,,Returns an object representing the information about a level in the document.
IsCircularLink Property,1,,,True if these results are part of a link cycle.
RailingDoublyConnected Property,1,,,Railings hosted on Stairs must form a single; open; connected line.
CentroidVertical Property,1,,,Distance from centroid to the upper extremites along vertical axis.
DetailCurve Class,1,,,A curve that is used to create a detail drawing. A detail curve is visible only in the view in which it is drawn.
Find Method,1,,,Projects a ray from the origin along the given direction; and returns all references from intersected elements which match the ReferenceIntersector's criteria.
REBAR_SYSTEM_ACTIVE_BOTTOM_DIR_1_GENERIC enumeration member,1,,,
Aluminum enumeration member,1,,,
PerformanceAdviserRuleId Members,1,,,Creates a new PerformanceAdviserRuleId instance.
Point Property,1,,,The physical location of the element.
OST_IOSDatumPlane enumeration member,1,,,
Reset Method,1,,,Bring the iterator back to the start of the set.
LOAD_FORCE_FZ enumeration member,1,,,
GetPath Method,1,,,Retrieves the rail path.
SpecificHeatOfVaporization Property,1,,,The specific heat of vaporization of the asset.
IsVisible Property,1,,,If true analysis result is visible in view
DuctFittingAndAccessoryPressureDropData Class,1,,,The input and output data used by external servers for calculation of the duct fitting and duct accessory pressure drop.
StructuralConnectionSettings Methods,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
ChordLength enumeration member,1,,,
Name Property,1,,,
GetTemperature Method,1,,,Gets a copy of the FluidTemperature object matching a given temperature value.
PipePlumbingFixtureFlowData Class,1,,,The input and output data used by external servers for calculation of the pipe plumbing fixture flow.
Beginning enumeration member,1,,,
ValidateShape Method,1,,,Validates a shape represented as a collection of geometry objects for use as a view-specific shape. The objects are expected to be either points or curves. Curves are expected to be flat and lie in a plane perpendicular to view normal as defined by view type.
LoadCombination Methods,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
GenericError Property,1,,,Error.
Parameter Property (BuiltInParameter),1,,,Retrieves a parameter from the element given a parameter id.
PlanTopologySet Methods,1,,,Removes every item from the set; rendering it empty.
FABRICATION_START_OFFSET_PARAM enumeration member,1,,,
TryingToAttachWhenJoined Property,1,,,The column and target are joined. The attachment has been removed.
AddDistributionSysType Method,1,,,Add a new distribution system type to project.
Obtuse enumeration member,1,,,
FailureMessageAccessor Methods,1,,,Creates a copy of the FailureMessage.
OfficeCommonActivityAreasInactiveStorage enumeration member,1,,,
CanBeCutWithVoid Method,1,,,Indicates if the element can be cut by an instance with unattached voids.
PATH_REIN_HOOK_ORIENT_2_SLAB enumeration member,1,,,
GetRoomAtPoint Method (XYZ),1,,,Gets a room containing the point.
Degree Property,1,,,Returns the degree of the nurb spline.
Insert Method,1,,,
SolidArray Constructor,1,,,Initializes a new instance of the SolidArray class
CurveNode Members,1,,,Determines whether the specified Object is equal to the current Object.
RBS_CURVETYPE_DEFAULT_ELBOWUP_PARAM enumeration member,1,,,
RemoveParameter Method,1,,,Remove the parameter from the definition.
LogicalAndFilter Constructor (IList(ElementFilter)),1,,,Constructs a new instance of the logical filter with any number of input filters.
FieldDomainPointsByParameter Methods,1,,,Determines whether the specified Object is equal to the current Object.
FieldValues Constructor (FieldValues),1,,,Creates a copy of the given FieldValues instance.
InitialIlluminanceIntensity Methods,1,,,Creates a copy of the InitialIntensity derived object.
InstanceVoidCutUtils Methods,1,,,Add a cut to an element using the unattached voids inside a cutting instance.
CONTINUOUSRAIL_END_TERMINATION_ATTACHMENT_PARAM enumeration member,1,,,
Document enumeration member,1,,,
PROJECT_BUILDING_NAME enumeration member,1,,,
CURTAINGRID_USE_CURVE_DIST_HORIZ enumeration member,1,,,
FittingAndAccessoryCalculationType Enumeration,1,,,The MEP fitting and accessory pressure drop calculation type.
DWFImageQuality Enumeration,1,,,An enumerated type listing possible image quality for DWF Export.
DIVIDED_SURFACE_SURFACE_AREA enumeration member,1,,,
HostElementId Property,1,,,The id of the host element for the insulation or lining element.
IsValidProfileCurve Method (XYZ; XYZ; Curve),1,,,Checks if the input profile curve is valid to create a surface of revolution around the given axis.
ClassificationEntry Properties,1,,,The id of the category associated with this entry.
SolidSweep enumeration member,1,,,
JPEGMedium enumeration member,1,,,
YearRoundSchool enumeration member,1,,,
GetObjectData Method,1,,,Retrieves data needed to serialize the target object.
